"cik";"accensionNumber";"reportDate";"form";"doc_link"
"71508";"0000065984-24-000012";"2023-12-31";"10-K";"etr-20231231.htm"
"1034842";"0001558370-24-002475";"2023-12-31";"10-K";"rigl-20231231x10k.htm"
"1401667";"0001437749-24-006121";"2023-12-31";"10-K";"pbyi20231231_10k.htm"
"1442236";"0000950170-24-029890";"2023-12-31";"10-K";"qrhc-20231231.htm"
"1109116";"0000950170-24-031460";"2023-12-31";"10-K";"evc-20231231.htm"
"891532";"0001493152-24-009805";"2023-12-31";"10-K";"form10-k.htm"
"0001600641";"0001600641-24-000022";"2023-12-31";"10-K";"dibs-20231231.htm"
"1376227";"0001410578-24-000105";"2023-12-31";"10-K";"ung-20231231x10k.htm"
"1351636";"0000950170-24-039479";"2023-12-31";"10-K";"ssti-20231231.htm"
"1602658";"0001437749-24-006962";"2023-12-31";"10-K";"istr20231231_10k.htm"
"1842937";"0001213900-24-027444";"2023-12-31";"10-K";"ea0202036-10k_henn6.htm"
"913341";"0000913341-24-000009";"2023-12-31";"10-K";"cffi-20231231x10k.htm"
"716605";"0001628280-24-010834";"2023-12-31";"10-K";"pwod-20231231.htm"
"1031316";"0001558370-24-001708";"2023-12-31";"10-K";"fsp-20231231x10k.htm"
"1953366";"0001953366-24-000005";"2023-12-31";"10-K";"stho-20231231x10k.htm"
"949858";"0000950170-24-038049";"2023-12-31";"10-K";"achv-20231231.htm"
"1604950";"0000950170-24-030780";"2023-12-31";"10-K";"scph-20231231.htm"
"763907";"0001558370-24-003390";"2023-12-31";"10-K";"func-20231231x10k.htm"
"1540684";"0001493152-24-011539";"2023-12-31";"10-K";"form10-k.htm"
"1754820";"0001558370-24-003411";"2023-12-31";"10-K";"dm-20231231x10k.htm"
"1476840";"0001476840-24-000016";"2023-12-31";"10-K";"exfy-20231231.htm"
"1779474";"0001779474-24-000023";"2023-12-31";"10-K";"maps-20231231.htm"
"882508";"0001437749-24-009469";"2023-12-31";"10-K";"quicklo20231127_10k.htm"
"1958777";"0001493152-24-008361";"2023-12-31";"10-K";"form10-k.htm"
"1318484";"0001558370-23-005840";"2023-01-28";"10-K";"ctrn-20230128x10k.htm"
"924719";"0001654954-24-006855";"2023-12-31";"10-K";"smid_10k.htm"
"1805521";"0001628280-24-025420";"2023-12-31";"10-K";"ffie-20231231.htm"
"355948";"0000950170-23-035840";"2023-05-27";"10-K";"rell-20230527.htm"
"1506251";"0001213900-23-099889";"2023-09-30";"10-K";"f10k2023_citiuspharma.htm"
"1941536";"0001628280-24-012213";"2023-12-31";"10-K";"baer-20231231.htm"
"1884046";"0001213900-24-029881";"2023-12-31";"10-K";"ea0202630-10k_sparkacq1.htm"
"1680873";"0001680873-24-000010";"2023-12-31";"10-K";"hffg-20231231.htm"
"1912461";"0001193125-24-082043";"2023-12-31";"10-K";"d740922d10k.htm"
"1519472";"0001640334-24-000675";"2023-12-31";"10-K";"solarmax_10k.htm"
"1722010";"0001628280-24-013750";"2023-12-31";"10-K";"opbk-20231231.htm"
"1614806";"0001628280-24-007349";"2023-12-31";"10-K";"ajx-20231231.htm"
"1871638";"0001410578-24-000607";"2023-12-31";"10-K";"brkh-20231231x10k.htm"
"1952853";"0001493152-24-014560";"2023-12-31";"10-K";"form10-k.htm"
"1169445";"0001169445-24-000017";"2023-12-31";"10-K";"cpsi-20231231.htm"
"1516551";"0001516551-24-000048";"2023-12-31";"10-K";"skye-20231231.htm"
"1785279";"0000950170-24-036838";"2023-12-31";"10-K";"mgx-10k-20231231.htm"
"1549966";"0000950170-24-027981";"2023-12-31";"10-K";"samg-20231231.htm"
"1828536";"0001828536-24-000035";"2023-12-31";"10-K";"nrgv-20231231.htm"
"1842952";"0001842952-24-000011";"2023-12-31";"10-K";"cntx-20231231.htm"
"1371489";"0001558370-24-002831";"2023-12-31";"10-K";"iii-20231231x10k.htm"
"1289340";"0001493152-24-009371";"2023-12-31";"10-K";"form10-k.htm"
"1808158";"0000950170-24-021651";"2023-12-31";"10-K";"rptx-20231231.htm"
"1826667";"0001826667-24-000005";"2023-12-31";"10-K";"tlsi-20231231.htm"
"0001093672";"0001654954-24-002793";"2023-12-31";"10-K";"pebk_10k.htm"
"1813452";"0001437749-24-007628";"2023-12-31";"10-K";"plnh20231231_10k.htm"
"1512931";"0001512931-24-000014";"2023-12-31";"10-K";"mrcc-20231231.htm"
"932781";"0001552781-24-000169";"2023-12-31";"10-K";"e24098_fcco-10k.htm"
"1711754";"0001213900-24-027206";"2023-12-31";"10-K";"ea0201084-10k_inmune.htm"
"1844981";"0001213900-24-033508";"2023-12-31";"10-K";"ea0203329-10k_digiasia.htm"
"1649096";"0001437749-24-007842";"2023-12-31";"10-K";"clpr20231231_10k.htm"
"1835512";"0000950170-24-039442";"2023-12-31";"10-K";"llap-20231231.htm"
"0000887396";"0001072613-24-000353";"2023-12-31";"10-K";"empire_form10k123123.htm"
"1847577";"0001140361-24-017987";"2023-12-31";"10-K";"ef20016432_10k.htm"
"1856995";"0001104659-24-064383";"2023-12-31";"10-K";"mcaau-20231231x10k.htm"
"1077688";"0001185185-23-000346";"2023-01-29";"10-K";"hookerfurn20230129_10k.htm"
"0001884516";"0000950170-24-037792";"2023-12-31";"10-K";"dti-20231231.htm"
"0001609809";"0000950170-24-025464";"2023-12-31";"10-K";"mcrb-20231231.htm"
"1753539";"0001753539-24-000032";"2023-12-31";"10-K";"bksy-20231231.htm"
"1850502";"0001140361-24-020059";"2023-12-31";"10-K";"ef20015350_10k.htm"
"1468748";"0000950170-24-038025";"2023-12-31";"10-K";"kod-20231231.htm"
"1847241";"0001213900-24-033569";"2023-12-31";"10-K";"ea0202329-10k_project.htm"
"1556263";"0000950170-24-036808";"2023-12-31";"10-K";"syrs-20231231.htm"
"1856725";"0000950170-24-034163";"2023-12-31";"10-K";"rani-20231231.htm"
"1501756";"0001628280-24-011648";"2023-12-31";"10-K";"advm-20231231.htm"
"785557";"0000785557-23-000089";"2023-09-30";"10-K";"dlhc-20230930.htm"
"1901336";"0001410578-24-000490";"2023-12-31";"10-K";"alcy-20231231x10k.htm"
"1892316";"0001213900-23-086498";"2023-06-30";"10-K";"f10k2023_longduoduo.htm"
"1703644";"0001703644-24-000032";"2023-12-31";"10-K";"gpmt-20231231.htm"
"784539";"0001410578-23-002581";"2023-08-31";"10-K";"eaco-20230831x10k.htm"
"1133416";"0001140361-24-016452";"2023-12-31";"10-K";"ef20015363_10k.htm"
"1816431";"0001140361-24-010438";"2023-12-31";"10-K";"ef20015319_10k.htm"
"1399520";"0001558370-24-003231";"2023-12-31";"10-K";"stks-20231231x10k.htm"
"1051627";"0001558370-24-003410";"2023-12-31";"10-K";"axti-20231231x10k.htm"
"1697851";"0001437749-24-009219";"2023-12-31";"10-K";"rekr20231231_10k.htm"
"101984";"0000101984-24-000048";"2023-12-31";"10-K";"ueic-20231231.htm"
"748268";"0001554795-23-000231";"2023-04-30";"10-K";"rcat0721form10k.htm"
"1524025";"0001628280-23-011439";"2023-01-28";"10-K";"tlys-20230128.htm"
"0001026655";"0001026655-24-000030";"2023-12-31";"10-K";"cmt-20231231.htm"
"1805833";"0001805833-24-000041";"2023-12-31";"10-K";"sst-20231231.htm"
"1865107";"0001865107-24-000010";"2023-12-31";"10-K";"aka-20231231.htm"
"356037";"0000356037-23-000045";"2023-09-30";"10-K";"cspi-20230930x10k.htm"
"1808665";"0001808665-24-000012";"2023-12-31";"10-K";"asrt-20231231.htm"
"96536";"0001376474-23-000411";"2023-05-31";"10-K";"tayd-20230531.htm"
"1302387";"0000950170-24-035306";"2023-12-31";"10-K";"bvfl-20231231.htm"
"72444";"0001437749-24-007865";"2023-12-31";"10-K";"vxrt20231231_10k.htm"
"700841";"0001437749-24-007884";"2023-12-30";"10-K";"rcmt20231230_10k.htm"
"1623590";"0001753926-24-000688";"2023-12-31";"10-K";"g084149_10k.htm"
"1604868";"0001628280-24-010996";"2023-12-31";"10-K";"grwg-20231231.htm"
"1889123";"0001213900-24-025648";"2023-12-31";"10-K";"f10k2023_ftacemer.htm"
"933972";"0001654954-24-003957";"2023-12-31";"10-K";"scwo_10k.htm"
"1918661";"0001213900-24-028868";"2023-12-31";"10-K";"ea0202325-10k_eshacq.htm"
"1369290";"0000950170-24-028326";"2023-12-31";"10-K";"myo-20231231.htm"
"1114927";"0001140361-24-012415";"2023-12-31";"10-K";"ef20015359_10k.htm"
"700764";"0001079973-24-000746";"2023-12-31";"10-K";"vyey_10k.htm"
"738214";"0001437749-24-010002";"2023-12-31";"10-K";"amtx20231231_10k.htm"
"1133869";"0001558370-24-002861";"2023-12-31";"10-K";"capr-20231231x10k.htm"
"1374328";"0001437749-24-010119";"2023-12-31";"10-K";"ftlf20231231_10k.htm"
"1333493";"0001333493-24-000032";"2023-12-31";"10-K";"ehth-20231231.htm"
"1750153";"0001628280-24-014075";"2023-12-31";"10-K";"goev-20231231.htm"
"1472091";"0001140361-24-016265";"2023-12-31";"10-K";"ef20015299_10k.htm"
"1175680";"0001558370-23-015718";"2023-05-31";"10-K";"cydy-20230531x10k.htm"
"1856365";"0001856365-24-000013";"2023-12-31";"10-K";"finw-20231231.htm"
"1684144";"0001558370-24-004517";"2023-12-31";"10-K";"zom-20231231x10k.htm"
"1827087";"0000950170-24-036158";"2023-12-31";"10-K";"vigl-20231231.htm"
"1401040";"0001437749-24-008522";"2023-12-31";"10-K";"dmtp20231231_10k.htm"
"1503707";"0001503707-24-000005";"2023-12-31";"10-K";"nshi-20231231.htm"
"1630805";"0001630805-24-000014";"2023-12-31";"10-K";"bw-20231231.htm"
"0001491419";"0001213900-23-053022";"2023-03-31";"10-K";"lvo-20230331.htm"
"0001337013";"0001628280-24-015511";"2023-12-31";"10-K";"infu-20231231.htm"
"893847";"0000893847-24-000002";"2023-12-31";"10-K";"hwbk-20231231.htm"
"1392380";"0001392380-24-000008";"2023-12-31";"10-K";"gevo-20231231x10k.htm"
"1114925";"0001683168-23-006386";"2023-06-30";"10-K";"lantronix_i10k-063023.htm"
"1832038";"0000950170-24-037610";"2023-12-31";"10-K";"ivvd-20231231.htm"
"1098972";"0000950170-24-031620";"2023-12-31";"10-K";"agen-20231231.htm"
"55529";"0000055529-23-000013";"2023-04-30";"10-K";"kequ-20230430.htm"
"842517";"0000842517-24-000048";"2023-12-31";"10-K";"isba-20231231.htm"
"1873441";"0001213900-24-033049";"2023-12-31";"10-K";"ea0203879-10k_block1.htm"
"1596961";"0001596961-24-000021";"2023-12-31";"10-K";"rmbl-20231231.htm"
"1706946";"0001706946-24-000039";"2023-12-31";"10-K";"spce-20231231.htm"
"2098";"0000950170-24-027907";"2023-12-31";"10-K";"acu-20231231.htm"
"1527753";"0000950170-24-022097";"2023-12-31";"10-K";"psnl-20231231.htm"
"1643953";"0001213900-24-021861";"2023-12-31";"10-K";"f10k2023_purpleinnov.htm"
"863894";"0000863894-23-000017";"2023-09-30";"10-K";"veru-20230930x10k.htm"
"0001783032";"0001558370-24-002535";"2023-12-31";"10-K";"elev-20231231x10k.htm"
"1030192";"0001654954-24-003564";"2023-12-31";"10-K";"njmc_10k.htm"
"1822250";"0000950170-24-025210";"2023-12-31";"10-K";"wish-20231231.htm"
"1560672";"0001560672-24-000017";"2023-12-31";"10-K";"earn-20231231.htm"
"1915328";"0001410578-24-000343";"2023-12-31";"10-K";"isrlu-20231231x10k.htm"
"0001645873";"0001645873-24-000030";"2023-12-31";"10-K";"none-20231231.htm"
"1819438";"0001628280-24-011004";"2023-12-31";"10-K";"ghw-20231231.htm"
"1419806";"0001419806-24-000003";"2023-12-31";"10-K";"reemf-20231231x10k.htm"
"1870600";"0001870600-24-000024";"2023-12-31";"10-K";"dtc-20231231.htm"
"1303942";"0001437749-24-006272";"2023-12-31";"10-K";"bfin20231231_10k.htm"
"1626971";"0001558370-24-003567";"2023-12-31";"10-K";"crvs-20231231x10k.htm"
"928054";"0000928054-24-000023";"2023-12-31";"10-K";"ftk-20231231.htm"
"24090";"0000024090-24-000031";"2023-12-31";"10-K";"cia-20231231.htm"
"1738021";"0001171843-24-001516";"2023-12-31";"10-K";"cmpx20231231_10k.htm"
"1123494";"0001171843-24-001239";"2023-12-31";"10-K";"hboi20231231_10k.htm"
"1802457";"0001802457-24-000019";"2023-12-31";"10-K";"orgn-20231231.htm"
"1176334";"0001176334-24-000040";"2023-12-31";"10-K";"mmlp-20231231.htm"
"1501697";"0001628280-24-012578";"2023-12-31";"10-K";"xfor-20231231.htm"
"1547546";"0001628280-24-011505";"2023-12-31";"10-K";"hcft-20231231.htm"
"1488917";"0000897101-23-000380";"2023-06-30";"10-K";"elmd230887_10k.htm"
"1693577";"0001437749-24-008676";"2023-12-31";"10-K";"main20231231_10k.htm"
"1393584";"0000950170-24-015995";"2023-12-31";"10-K";"amwl-20231231.htm"
"1137547";"0001137547-24-000061";"2023-12-31";"10-K";"ubfo-20231231.htm"
"1880441";"0001929980-24-000073";"2023-12-31";"10-K";"bfac_10k.htm"
"1823406";"0000950170-24-034761";"2023-12-31";"10-K";"afbi-20231231.htm"
"1760689";"0001760689-24-000007";"2023-12-31";"10-K";"mvst-20231231.htm"
"1456772";"0001456772-24-000011";"2023-12-31";"10-K";"opi-20231231.htm"
"1850902";"0000950170-24-036624";"2023-12-31";"10-K";"tkno-20231231.htm"
"1899287";"0001899287-24-000016";"2023-12-31";"10-K";"ampx-20231231.htm"
"1784254";"0001784254-24-000003";"2023-12-31";"10-K";"mdia-20231231.htm"
"1649744";"0001649744-23-000008";"2023-01-29";"10-K";"dlth-20230129x10k.htm"
"1438423";"0001558370-24-002185";"2023-12-31";"10-K";"mram-20231231x10k.htm"
"723646";"0000723646-24-000016";"2023-12-31";"10-K";"fraf-20231231x10k.htm"
"36840";"0001174947-24-000132";"2023-10-31";"10-K";"frevsob-20231031.htm"
"47307";"0001437749-24-006528";"2023-12-31";"10-K";"crawa20231231_10k.htm"
"1950429";"0001213900-24-030594";"2023-12-31";"10-K";"ea0202164-10k_99acquis.htm"
"1305168";"0001305168-24-000025";"2023-12-31";"10-K";"arc-20231231.htm"
"1768267";"0000950170-23-066654";"2023-09-30";"10-K";"crnc-20230930.htm"
"1162896";"0001493152-24-010380";"2023-12-31";"10-K";"form10-k.htm"
"1036262";"0001437749-24-009626";"2023-12-31";"10-K";"intt20231231_10k.htm"
"1383062";"0000950170-24-019052";"2023-12-31";"10-K";"dbe-20231231.htm"
"921299";"0000950170-24-020161";"2023-12-31";"10-K";"fgen-20231231.htm"
"1863719";"0001410578-24-000472";"2023-12-31";"10-K";"mntn-20231231x10k.htm"
"1280776";"0001280776-24-000004";"2023-12-31";"10-K";"imux-20231231.htm"
"0001070680";"0001070680-24-000006";"2023-12-31";"10-K";"cfbk-20231231x10k.htm"
"1584549";"0000950170-24-030499";"2023-12-31";"10-K";"vff-20231231.htm"
"875582";"0001171843-23-007230";"2023-08-31";"10-K";"ntic20230831_10k.htm"
"1658551";"0000950170-24-018447";"2023-12-31";"10-K";"amlx-20231231.htm"
"1157762";"0001410578-24-000335";"2023-12-31";"10-K";"caas-20231231x10k.htm"
"1848756";"0001213900-24-046642";"2023-12-31";"10-K";"f10k2023_pyrophyteacq.htm"
"1102993";"0001102993-24-000037";"2023-12-31";"10-K";"lpsn-20231231.htm"
"1883788";"0001493152-24-017073";"2023-12-31";"10-K";"form10-k.htm"
"1750735";"0001750735-24-000019";"2023-12-31";"10-K";"mrbk-20231231.htm"
"1620463";"0000950170-24-018787";"2023-12-31";"10-K";"atha-20231231.htm"
"773717";"0001213900-24-061848";"2023-12-31";"10-K";"ea0209092-10k_american.htm"
"1435508";"0001410578-23-002643";"2023-09-30";"10-K";"fsfg-20230930x10k.htm"
"1437283";"0001214659-24-005793";"2023-12-31";"10-K";"rpmt-20231231.htm"
"1367859";"0001367859-24-000046";"2023-12-31";"10-K";"czwi-20231231.htm"
"701719";"0001654954-24-003505";"2023-12-31";"10-K";"ela_10k.htm"
"1937987";"0001213900-24-036854";"2023-12-31";"10-K";"ea0203844-10k_falcons.htm"
"1838513";"0001193125-24-083642";"2023-12-31";"10-K";"d783696d10k.htm"
"1566243";"0001753926-24-000855";"2023-10-31";"10-K";"g083947_10k.htm"
"1865407";"0001193125-24-082145";"2023-12-31";"10-K";"d774908d10k.htm"
"39020";"0001185185-23-000763";"2023-04-30";"10-K";"freqelec20230430_10k.htm"
"1001115";"0001437749-23-032446";"2023-09-30";"10-K";"geos20230930_10k.htm"
"1589361";"0001493152-23-022824";"2023-03-31";"10-K";"form10-k.htm"
"1785530";"0001785530-24-000012";"2023-12-31";"10-K";"howl-20231231.htm"
"1828588";"0001558370-23-019964";"2023-09-30";"10-K";"hnvr-20230930x10k.htm"
"1408534";"0001408534-24-000021";"2023-12-31";"10-K";"fgbi-20231231.htm"
"1682220";"0001410578-24-000381";"2023-12-31";"10-K";"sach-20231231x10k.htm"
"795800";"0001104659-24-076291";"2023-12-31";"10-K";"pnrlf-20231231x10k.htm"
"1726445";"0000950170-24-024967";"2023-12-31";"10-K";"ck0001726445-20231231.htm"
"1562151";"0001562151-24-000011";"2023-12-31";"10-K";"cwgl-20231231.htm"
"1339970";"0000950170-24-031584";"2023-12-31";"10-K";"life-20231231.htm"
"771266";"0001493152-24-009985";"2023-12-30";"10-K";"form10-k.htm"
"1482554";"0001493152-23-038652";"2023-07-31";"10-K";"form10-k.htm"
"39092";"0001437749-23-019969";"2023-03-31";"10-K";"frd20230331_10k.htm"
"1860871";"0001493152-24-016796";"2023-12-31";"10-K";"form10-k.htm"
"1053691";"0001437749-24-010064";"2023-12-31";"10-K";"crvo20231231_10k.htm"
"1862935";"0001493152-24-011541";"2023-12-31";"10-K";"form10-k.htm"
"918251";"0001140361-23-029664";"2023-03-31";"10-K";"brhc20054204_10k.htm"
"1878897";"0001878897-24-000014";"2023-12-31";"10-K";"doug-20231231.htm"
"1914605";"0000950170-24-038505";"2023-12-31";"10-K";"ecbk-20231231.htm"
"1767837";"0001767837-24-000007";"2023-12-31";"10-K";"fil-20231231.htm"
"0001875558";"0001558370-24-002497";"2023-12-31";"10-K";"tmb-20231231x10k.htm"
"1165002";"0001165002-24-000022";"2023-12-31";"10-K";"whg-20231231.htm"
"1856961";"0001213900-24-024860";"2023-12-31";"10-K";"ea0200539-10k_blueocean.htm"
"1814974";"0001437749-24-008085";"2023-12-31";"10-K";"bbxi20231231_10k.htm"
"315131";"0000950170-24-029972";"2023-12-31";"10-K";"phx-20231231.htm"
"1825024";"0000950170-24-021141";"2023-12-31";"10-K";"opad-20231231.htm"
"1438461";"0001640334-23-001168";"2023-03-31";"10-K";"elre_10k.htm"
"0001711933";"0001558370-24-002380";"2023-12-31";"10-K";"akya-20231231x10k.htm"
"0001477845";"0001558370-24-004393";"2023-12-31";"10-K";"anvs-20231231x10k.htm"
"1353613";"0000950170-24-019051";"2023-12-31";"10-K";"fxy-20231231.htm"
"1774675";"0001437749-23-010319";"2023-01-31";"10-K";"skil20230206_10k.htm"
"1553643";"0001213900-24-024013";"2023-12-31";"10-K";"f10k2023_relmadatherap.htm"
"880641";"0000950170-24-038718";"2023-12-31";"10-K";"efsi-20231231.htm"
"1615165";"0000950170-24-038819";"2023-12-31";"10-K";"veri-20231231.htm"
"731122";"0001999371-24-003417";"2023-12-31";"10-K";"muncy_10k-123123.htm"
"1357971";"0001410578-24-000014";"2023-09-30";"10-K";"esoa-20230930x10k.htm"
"1605301";"0001605301-24-000005";"2023-12-31";"10-K";"cbfv-20231231.htm"
"1870143";"0001213900-24-035065";"2023-12-31";"10-K";"ea0203274-10k_percept4.htm"
"1820302";"0001820302-24-000056";"2023-12-31";"10-K";"bakkt-20231231.htm"
"355019";"0000355019-23-000044";"2023-06-30";"10-K";"fonar_10-k.htm"
"0001703073";"0001493152-24-014695";"2023-12-31";"10-K";"form10-k.htm"
"1404281";"0000950170-24-038091";"2023-12-31";"10-K";"eldn-20231231.htm"
"1726126";"0001558370-24-003645";"2023-12-31";"10-K";"epsn-20231231x10k.htm"
"704440";"0001161697-24-000139";"2023-12-31";"10-K";"form_10-k.htm"
"0000921183";"0001437749-24-008058";"2023-12-31";"10-K";"hmnf20231231_10k.htm"
"0000010329";"0001437749-24-002203";"2023-11-25";"10-K";"bset20231125_10k.htm"
"778164";"0001213900-24-022351";"2023-12-31";"10-K";"ea0201340-10k_altoingred.htm"
"1022652";"0001022652-24-000001";"2023-12-31";"10-K";"insg-20231231.htm"
"919864";"0001437749-24-009816";"2023-12-31";"10-K";"fnwd20231231_10k.htm"
"1883835";"0001520138-23-000465";"2023-08-31";"10-K";"pmin-20220831_10k.htm"
"706863";"0000706863-24-000028";"2023-12-31";"10-K";"unb-20231231.htm"
"1971532";"0001493152-24-012049";"2023-12-31";"10-K";"form10-k.htm"
"1089872";"0000950170-24-038768";"2023-12-31";"10-K";"gaia-20231231.htm"
"1413119";"0001493152-24-012404";"2023-12-31";"10-K";"form10-k.htm"
"1133311";"0001133311-24-000008";"2023-12-31";"10-K";"tzoo-20231231.htm"
"1571776";"0001140361-24-011952";"2023-12-31";"10-K";"ef20015322_10k.htm"
"1487918";"0001487918-24-000006";"2023-12-31";"10-K";"ofs-20231231.htm"
"1801417";"0001213900-24-029324";"2023-12-31";"10-K";"ea0201976-10k_bynordic.htm"
"0001909747";"0001628280-24-014147";"2023-12-31";"10-K";"jush-20231231.htm"
"1494650";"0001494650-24-000018";"2023-12-31";"10-K";"optn-20231231.htm"
"1853580";"0001829126-24-002579";"2023-12-31";"10-K";"perceptioncapital3_10k.htm"
"1753373";"0001493152-24-014827";"2023-11-30";"10-K";"form10-k.htm"
"1834032";"0001213900-24-028020";"2023-12-31";"10-K";"ea0202573-10k_constell1.htm"
"1808997";"0000950170-23-030394";"2023-04-30";"10-K";"aout-20230430.htm"
"1538716";"0001538716-24-000032";"2023-12-31";"10-K";"oprt-20231231.htm"
"315374";"0001558370-24-000115";"2023-10-31";"10-K";"hurc-20231031x10k.htm"
"0001503802";"0000950170-24-022650";"2023-12-31";"10-K";"kpti-20231231.htm"
"924383";"0001437749-23-033895";"2023-09-30";"10-K";"gnss20230930_10k.htm"
"1720580";"0000950170-24-033482";"2023-12-31";"10-K";"acet-20231231.htm"
"8146";"0001193125-23-103662";"2023-01-31";"10-K";"d415415d10k.htm"
"1313275";"0000950170-24-018770";"2023-12-31";"10-K";"bcov-20231231.htm"
"1478454";"0001437749-24-006812";"2023-12-31";"10-K";"ebmt20231231_10k.htm"
"1851909";"0001493152-24-012485";"2023-12-31";"10-K";"form10-k.htm"
"1561921";"0001558370-24-003782";"2023-12-31";"10-K";"tela-20231231x10k.htm"
"1675033";"0000950170-24-022642";"2023-12-31";"10-K";"gecc-20231231.htm"
"1117171";"0001213900-24-023050";"2023-12-31";"10-K";"ea0201512-10k_cbakenergy.htm"
"1839519";"0001213900-24-027511";"2023-12-31";"10-K";"ea0201483-10k_cfacq7.htm"
"1501989";"0000950170-24-029191";"2023-12-31";"10-K";"ctmx-20231231.htm"
"1505512";"0001628280-24-012543";"2023-12-31";"10-K";"rgls-20231231.htm"
"6207";"0001410578-23-001494";"2023-04-30";"10-K";"axr-20230430x10k.htm"
"1828748";"0001493152-24-010893";"2023-12-31";"10-K";"form10-k.htm"
