cik,name,tickers,ein
0000934549,ACACIA RESEARCH CORP,ACTG,954405754
0001843973,FLYEXCLUSIVE INC.,FLYX,861740840
0001722964,"Y-mAbs Therapeutics, Inc.",YMAB,474619612
0000709337,FARMERS NATIONAL BANC CORP /OH/,FMNB,341371693
0000737468,WASHINGTON TRUST BANCORP INC,WASH,050404671
0001547459,"Natural Grocers by Vitamin Cottage, Inc.",NGVC,841444517
0000080172,NATIONAL PRESTO INDUSTRIES INC,NPK,390494170
0001846253,"OmniAb, Inc.",OABI,000000000
0001493225,"Northfield Bancorp, Inc.",NFBK,000000000
0001108109,COMMUNITY HEALTH SYSTEMS INC,CYH,133893191
0001680581,"Fulcrum Therapeutics, Inc.",FULC,474839948
0001447362,CASTLE BIOSCIENCES INC,CSTL,770701774
0001805385,"Evolv Technologies Holdings, Inc.",EVLV,844473840
0000101199,UNITED FIRE GROUP INC,UFCS,452302834
0001163668,"SOUTH PLAINS FINANCIAL, INC.",SPFI,000000000
0000876523,EZCORP INC,EZPW,742540145
0000708781,CASS INFORMATION SYSTEMS INC,CASS,431265338
0001377630,"National CineMedia, Inc.",NCMI,205665602
0001401521,AMERICAN COASTAL INSURANCE Corp,ACIC,753241967
0000917470,OLYMPIC STEEL INC,ZEUS,341245650
0000886206,FRANKLIN COVEY CO,FC,870401551
0000069488,MYERS INDUSTRIES INC,MYE,340778636
0000049754,"Dine Brands Global, Inc.",DIN,953038279
0000712770,ONE LIBERTY PROPERTIES INC,OLP,133147497
0001576942,"Stitch Fix, Inc.",SFIX,275026540
0001495240,GLADSTONE LAND Corp,LAND,541892552
0001464790,"B. Riley Financial, Inc.",RILY,270223495
0001784440,Nowtransit Inc,NOTR,000000000
0001314052,ANAVEX LIFE SCIENCES CORP.,AVXL,980608404
0000896429,"CANTALOUPE, INC.",CTLP,232679963
0000714562,FIRST FINANCIAL CORP /IN/,THFF,351546989
0001018164,WILLIS LEASE FINANCE CORP,WLFC,680070656
0001794776,Palmer Square Capital BDC Inc.,PSBD,843665200
0001824403,"Reservoir Media, Inc.",RSVR,000000000
0000736772,CNB FINANCIAL CORP/PA,CCNE,251450605
0001317945,"Omega Flex, Inc.",OFLX,231948942
0001141103,CROSS COUNTRY HEALTHCARE INC,CCRN,134066229
0001304421,"Consolidated Communications Holdings, Inc.",CNSL,020636095
0001044777,OneSpan Inc.,OSPN,364169320
0001774170,"Powerfleet, Inc.",AIOT,834366463
0001333274,MERCER INTERNATIONAL INC.,MERC,470956945
0001040470,AEHR TEST SYSTEMS,AEHR,942424084
0001782430,"Strawberry Fields REIT, Inc.",STRW,842336054
0001143513,GLADSTONE CAPITAL CORP,GLAD,542040781
0000717538,ARROW FINANCIAL CORP,AROW,222448962
0001145604,"NIKA PHARMACEUTICALS, INC",NIKA,900292940
0001475115,"Eventbrite, Inc.",EB,141888467
0001299130,"PACIFIC BIOSCIENCES OF CALIFORNIA, INC.",PACB,161590339
0001021561,"NU SKIN ENTERPRISES, INC.",NUS,870565309
0001464343,Atlanticus Holdings Corp,ATLC,582336689
0001821806,"Leslie's, Inc.",LESL,000000000
0001321741,GLADSTONE INVESTMENT CORPORATION\DE,GAIN,830423116
0001705873,Berry Corp (bry),BRY,815410470
0000319654,PERMIAN BASIN ROYALTY TRUST,PBT,756280532
0001398987,Anywhere Real Estate Inc.,HOUS,208050955
0001053584,MACATAWA BANK CORP,MCBC,383391345
0001600626,Peakstone Realty Trust,PKST,464654479
0000096869,TEJON RANCH CO,TRC,770196136
0000059255,VALHI INC /DE/,VHI,870110150
0001227654,COMPASS MINERALS INTERNATIONAL INC,CMP,363972986
0001672688,Absci Corp,ABSI,853383487
0001630627,"TREACE MEDICAL CONCEPTS, INC.",TMCI,471052611
0001349436,SANDRIDGE ENERGY INC,SD,208084793
0001386278,GREEN DOT CORP,GDOT,000000000
0000903651,INNODATA INC,INOD,133475943
0001287098,"MAXCYTE, INC.",MXCT,522210438
0001778129,TerrAscend Corp.,TSNDF,000000000
0000743367,BAR HARBOR BANKSHARES,BHB,010393663
0000912603,"RADIUS RECYCLING, INC.",RDUS,930341923
0001816233,"Sharecare, Inc.",SHCR,851365053
0001923840,"Third Harmonic Bio, Inc.",THRD,834553503
0001819253,biote Corp.,BTMD,851791125
0001816590,COMPASS Pathways plc,CMPS,000000000
0001837014,"SmartRent, Inc.",SMRT,000000000
0001056943,PEOPLES FINANCIAL SERVICES CORP.,PFIS,232391852
0001314102,"EyePoint Pharmaceuticals, Inc.",EYPT,262774444
0001704711,"Funko, Inc.",FNKO,000000000
0001583107,"Theravance Biopharma, Inc.",TBPH,000000000
0001803737,"Enhabit, Inc.",EHAB,472409192
0001050743,PEAPACK GLADSTONE FINANCIAL CORP,PGC,223537895
0001662991,Sezzle Inc.,SEZL,810971660
0001640266,"Voyager Therapeutics, Inc.",VYGR,000000000
0001173489,CEVA INC,CEVA,770556376
0001665988,Bioventus Inc.,BVS,810980861
0001574197,"Five Point Holdings, LLC",FPH,270599397
0001038773,SMARTFINANCIAL INC.,SMBK,621173944
0001531031,"Esquire Financial Holdings, Inc.",ESQ,000000000
0000046129,ALLIENT INC,ALNT,840518115
0000926282,"ADTRAN Holdings, Inc.",ADTN,872164282
0001653558,"Priority Technology Holdings, Inc.",PRTH,474257046
0000818033,"HERON THERAPEUTICS, INC. /DE/",HRTX,942875566
0001617242,Kearny Financial Corp.,KRNY,300870244
0001841408,Dave Inc./DE,DAVE,000000000
0000065270,METHODE ELECTRONICS INC,MEI,362090085
0001043337,STONERIDGE INC,SRI,341598949
0000074046,Oil-Dri Corp of America,ODC,362048898
0001385613,"GREENLIGHT CAPITAL RE, LTD.",GLRE,000000000
0000712034,ACCO BRANDS Corp,ACCO,362704017
0001383414,PENNANTPARK INVESTMENT CORP,PNNT,208250744
0001318008,Zumiez Inc,ZUMZ,911040022
0001819810,Redwire Corp,RDW,000000000
0000763532,LSI INDUSTRIES INC,LYTS,310888951
0001514991,AMC Networks Inc.,AMCX,275403694
0001413837,First Foundation Inc.,FFWM,000000000
0000923139,FLUSHING FINANCIAL CORP,FFIC,113209278
0000314203,McEwen Mining Inc.,MUX,840796160
0001370450,"Willdan Group, Inc.",WLDN,141951112
0001787400,"Nkarta, Inc.",NKTX,474515206
0001501796,"Aura Biosciences, Inc.",AURA,320271970
0000844965,TETRA TECHNOLOGIES INC,TTI,742148293
0001687932,"J.Jill, Inc.",JILL,451459825
0001016281,CARRIAGE SERVICES INC,CSV,760423828
0001437071,Invesco Mortgage Capital Inc.,IVR,262749336
0000063330,MAUI LAND & PINEAPPLE CO INC,MLP,990107542
0001653384,Runway Growth Finance Corp.,RWAY,475049745
0001035092,SHORE BANCSHARES INC,SHBI,521974638
0000031235,EASTMAN KODAK CO,KODK,160417150
0001072379,NORTHWEST BIOTHERAPEUTICS INC,NWBO,943306718
0001828105,Hippo Holdings Inc.,HIPO,981562010
0001666071,"Cardlytics, Inc.",CDLX,263039436
0001806310,"Taysha Gene Therapies, Inc.",TSHA,843199512
0001593548,"PlayAGS, Inc.",AGS,383919506
0001650664,"Editas Medicine, Inc.",EDIT,464097528
0001325964,"Lightwave Logic, Inc.",LWLG,820497368
0001528356,Genie Energy Ltd.,GNE,452069276
0001434868,"Esperion Therapeutics, Inc.",ESPR,000000000
0001506929,"VERDE RESOURCES, INC.",VRDR,272448672
0001636422,"Health Catalyst, Inc.",HCAT,453337483
0001487952,"Vishay Precision Group, Inc.",VPG,270986328
0001476045,Chatham Lodging Trust,CLDT,271200777
0001326190,"Altimmune, Inc.",ALT,202726770
0000800457,DONEGAL GROUP INC,DGICA,232424711
0001124524,"Cryoport, Inc.",CYRX,880313393
0001731289,Nikola Corp,NKLA,824151153
0001122904,"NETGEAR, INC.",NTGR,770419172
0000025475,CRAWFORD & CO,CRD-A,580506554
0000928340,Consolidated Water Co. Ltd.,CWCO,000000000
0000879635,MID PENN BANCORP INC,MPB,251666413
0001020214,CERUS CORP,CERS,680262011
0001772921,OneWater Marine Inc.,ONEW,000000000
0000023795,"CTO Realty Growth, Inc.",CTO,590483700
0001133470,CALAVO GROWERS INC,CVGW,330945304
0001854149,Agriculture & Natural Solutions Acquisition Corp,ANSC,981591619
0000903419,ALERUS FINANCIAL CORP,ALRS,450375407
0001701758,Lovesac Co,LOVE,320514958
0000061986,MANITOWOC CO INC,MTW,390448110
0001819142,SES AI Corp,SES,000000000
0000935419,"RCI HOSPITALITY HOLDINGS, INC.",RICK,760458229
0001479290,"Revance Therapeutics, Inc.",RVNC,770551645
0001818502,OppFi Inc.,OPFI,851648122
0001319947,Designer Brands Inc.,DBI,310746639
0001412665,"MidWestOne Financial Group, Inc.",MOFG,421206172
0001487428,Horizon Technology Finance Corp,HRZN,272114934
0000798287,PAM TRANSPORTATION SERVICES INC,PTSI,710633135
0001662579,"C4 Therapeutics, Inc.",CCCC,475617627
0001484769,fuboTV Inc. /FL,FUBO,264330545
0001822928,Holley Inc.,HLLY,000000000
0001703647,"Korro Bio, Inc.",KRRO,472324450
0001286613,LINCOLN EDUCATIONAL SERVICES CORP,LINC,571150621
0001171326,ENTREPRENEUR UNIVERSE BRIGHT GROUP,EUBG,753025152
0001494582,BOSTON OMAHA Corp,BOC,270788438
0001701051,"WideOpenWest, Inc.",WOW,000000000
0001372299,"Ocugen, Inc.",OCGN,000000000
0001383058,Invesco DB Oil Fund,DBO,870778062
0000216085,HAVERTY FURNITURE COMPANIES INC,HVT,580281900
0000909108,DIAMOND HILL INVESTMENT GROUP INC,DHIL,650190407
0001529377,Ares Commercial Real Estate Corp,ACRE,453148087
0001043000,"SONIDA SENIOR LIVING, INC.",SNDA,752678809
0000717720,VALUE LINE INC,VALU,133139843
0001526243,PERPETUA RESOURCES CORP.,PPTA,000000000
0001058811,IMMERSION CORP,IMMR,943180138
0001721386,Landsea Homes Corp,LSEA,822196021
0001644378,RMR GROUP INC.,RMR,474122583
0001499422,RBB Bancorp,RBB,272776416
0000088948,Seneca Foods Corp,SENEA,160733425
0001806952,"Lyell Immunopharma, Inc.",LYEL,833006753
0001494904,"Global Indemnity Group, LLC",GBLI,981304287
0000799850,AMERICAS CARMART INC,CRMT,630851141
0001661181,Organogenesis Holdings Inc.,ORGO,000000000
0000743238,"SHYFT GROUP, INC.",SHYF,382078923
0000925528,HUDSON TECHNOLOGIES INC /NY,HDSN,133641539
0001759774,"Postal Realty Trust, Inc.",PSTL,832586114
0001130144,SIERRA BANCORP,BSRR,330937517
0001994702,"Kyverna Therapeutics, Inc.",KYTX,831365441
0001356090,"PRECIGEN, INC.",PGEN,000000000
0000103595,VILLAGE SUPER MARKET INC,VLGEA,221576170
0000805928,"Axogen, Inc.",AXGN,411301878
0000898437,"Anika Therapeutics, Inc.",ANIK,043145961
0001866633,"Consensus Cloud Solutions, Inc.",CCSI,000000000
0001759631,Hyliion Holdings Corp.,HYLN,000000000
0001531177,"Sight Sciences, Inc.",SGHT,800625749
0001999480,"Alto Neuroscience, Inc.",ANRO,834210124
0001127371,Community West Bancshares,CWBC,770539125
0001851048,Cyber App Solutions Corp.,CYRB,981585090
0001948455,Ispire Technology Inc.,ISPR,931869878
0001975218,Nabors Energy Transition Corp. II,NETD,000000000
0001952976,Net Lease Office Properties,NLOP,920887849
0000863110,ARTESIAN RESOURCES CORP,ARTNA,510002090
0001597672,RAYONIER ADVANCED MATERIALS INC.,RYAM,464559529
0001655210,"BEYOND MEAT, INC.",BYND,264087597
0000724910,NVE CORP /NEW/,NVEC,411424202
0000788329,JOHNSON OUTDOORS INC,JOUT,391536083
0001058867,GUARANTY BANCSHARES INC /TX/,GNTY,751656431
0000076282,PARK OHIO HOLDINGS CORP,PKOH,346520107
0001342423,Limoneira CO,LMNR,770260692
0001854964,"NewLake Capital Partners, Inc.",NLCP,834400045
0001002590,"STAR GROUP, L.P.",SGU,061437793
0001023731,8X8 INC /DE/,EGHT,770142404
0001754170,AerSale Corp,ASLE,831751907
0001549922,"Summit Midstream Partners, LP",SMLP,455200503
0001827506,"Tourmaline Bio, Inc.",TRML,000000000
0001843724,"LanzaTech Global, Inc.",LNZA,861763050
0001409171,Titan Machinery Inc.,TITN,450357838
0001798562,TMC the metals Co Inc.,TMC,000000000
0001517228,"CommScope Holding Company, Inc.",COMM,274332098
0001690334,SEACOR Marine Holdings Inc.,SMHI,472564547
0001590560,uniQure N.V.,QURE,000000000
0001402829,Orion Group Holdings Inc,ORN,260097459
0001375205,UR-ENERGY INC,URG,000000000
0000852772,DENNY'S Corp,DENN,133487402
0001163370,NORTHRIM BANCORP INC,NRIM,920175752
0001661998,Q32 Bio Inc.,QTTB,473468154
0001980845,enGene Holdings Inc.,ENGN,000000000
0001341317,Bridgewater Bancshares Inc,BWB,000000000
0001907108,"Lexeo Therapeutics, Inc.",LXEO,854012572
0001805077,"Eos Energy Enterprises, Inc.",EOSE,000000000
0001783328,"TScan Therapeutics, Inc.",TCRX,825282075
0001071236,RED RIVER BANCSHARES INC,RRBI,721412058
0000062234,MARCUS CORP,MCS,391139844
0001158114,"APPLIED OPTOELECTRONICS, INC.",AAOI,760533927
0001530979,"Honest Company, Inc.",HNST,900750205
0000792966,FARMERS & MERCHANTS BANCORP INC,FMAO,341469491
0001836981,"BigBear.ai Holdings, Inc.",BBAI,854164597
0001384195,"RING ENERGY, INC.",REI,980495938
0001587987,"NewtekOne, Inc.",NEWT,463755188
0001833197,"Latham Group, Inc.",SWIM,832797583
0000720858,INVESTORS TITLE CO,ITIC,561110199
0001867096,"Xeris Biopharma Holdings, Inc.",XERS,871082097
0001844862,"Solid Power, Inc.",SLDP,861888095
0001829576,"Carter Bankshares, Inc.",CARE,853365661
0001729997,Grayscale Digital Large Cap Fund LLC,GDLC,981406784
0001084765,"RESOURCES CONNECTION, INC.",RGP,330832424
0001803901,"Talkspace, Inc.",TALK,844636604
0001377789,"AVIAT NETWORKS, INC.",AVNW,205961564
0001013880,"TTEC Holdings, Inc.",TTEC,841291044
0001001385,NORTHWEST PIPE CO,NWPX,930557988
0001819974,"SkyWater Technology, Inc",SKYT,371839853
0001732406,Grayscale Litecoin Trust (LTC),LTCN,826868171
0001822462,Foghorn Therapeutics Inc.,FHTX,000000000
0001528985,"Inland Real Estate Income Trust, Inc.",INRE,453079597
0001166928,WEST BANCORPORATION INC,WTBA,421230603
0000715579,ACNB CORP,ACNB,232233457
0001860879,Rigel Resource Acquisition Corp.,RRAC,000000000
0001129155,MARINE PRODUCTS CORP,MPX,582572419
0001720116,"Red Violet, Inc.",RDVT,822408531
0001347178,Vanda Pharmaceuticals Inc.,VNDA,030491827
0001453687,"Cartesian Therapeutics, Inc.",RNAC,000000000
0001282631,NETLIST INC,NLST,954812784
0001573221,"TheRealReal, Inc.",REAL,451234222
0000862831,FINANCIAL INSTITUTIONS INC,FISI,160816610
0001113809,BUILD-A-BEAR WORKSHOP INC,BBW,431883836
0001771910,ADC Therapeutics SA,ADCT,000000000
0001590584,Civeo Corp,CVEO,463831207
0001746129,Bank7 Corp.,BSVN,200764349
0000716314,GRAHAM CORP,GHM,161194720
0001703956,"Concrete Pumping Holdings, Inc.",BBCP,831779605
0001732409,Grayscale Bitcoin Cash Trust (BCH),BCHG,826867376
0001521951,"FIRST BUSINESS FINANCIAL SERVICES, INC.",FBIZ,391576570
0001023313,"FORRESTER RESEARCH, INC.",FORR,042797789
0000768899,"TrueBlue, Inc.",TBI,911287341
0001759824,ALTA EQUIPMENT GROUP INC.,ALTG,832583782
0001436425,"HOME BANCORP, INC.",HBCP,711051785
0001625641,"CS Disco, Inc.",LAW,464254444
0001018399,ENTERPRISE BANCORP INC /MA/,EBTC,000000000
0001444380,NEVRO CORP,NVRO,562568057
0001096056,LUXFER HOLDINGS PLC,LXFR,000000000
0001094032,QDM International Inc.,QDMI,593564984
0001403475,Bank of Marin Bancorp,BMRC,208859754
0000014846,BRT Apartments Corp.,BRT,132755856
0001788999,Xperi Inc.,XPER,834470363
0000879585,"ATN International, Inc.",ATNI,470728886
0001808805,"Nautilus Biotechnology, Inc.",NAUT,981541723
0001707502,Solid Biosciences Inc.,SLDB,900943402
0001693011,"Inozyme Pharma, Inc.",INZY,475129768
0000920427,UNITY BANCORP INC /NJ/,UNTY,223282551
0000917491,FARO TECHNOLOGIES INC,FARO,593157093
0001606909,Pangaea Logistics Solutions Ltd.,PANL,000000000
0001421461,"Intrepid Potash, Inc.",IPI,261501877
0001667011,"Arteris, Inc.",AIP,000000000
0001810182,ALX ONCOLOGY HOLDINGS INC,ALXO,850642577
0001816017,"Spire Global, Inc.",SPIR,851276957
0001641614,CPI Card Group Inc.,PMTS,260344657
0001701541,"Black Diamond Therapeutics, Inc.",BDTX,000000000
0000050471,"ReposiTrak, Inc.",TRAK,371454128
0001059142,Greystone Housing Impact Investors LP,GHI,470810385
0000095574,"SUPERIOR GROUP OF COMPANIES, INC.",SGC,111385670
0001551901,Stellus Capital Investment Corp,SCM,000000000
0001364954,"CHEGG, INC",CHGG,203237489
0001288403,W&T OFFSHORE INC,WTI,721121985
0001606366,"El Pollo Loco Holdings, Inc.",LOCO,203563182
0001201792,AMERICAN PUBLIC EDUCATION INC,APEI,010724376
0001638290,"MasterCraft Boat Holdings, Inc.",MCFT,061571747
0001220754,ModivCare Inc,MODV,860845127
0001159167,IROBOT CORP,IRBT,770259335
0001822359,DocGo Inc.,DCGO,852515483
0001759138,"Cabaletta Bio, Inc.",CABA,000000000
0000018498,GENESCO INC,GCO,620211340
0001983736,Eva Live Inc,GOAI,882864075
0001289945,"Spok Holdings, Inc",SPOK,161694797
0001452936,"Pacific Oak Strategic Opportunity REIT, Inc.",PCOK,263842535
0001073748,YUMMIES INC,YUMM,870615629
0001419536,Capital Bancorp Inc,CBNK,522083046
0001786248,"NexPoint Real Estate Finance, Inc.",NREF,842178264
0001781730,"Third Coast Bancshares, Inc.",TCBX,462135597
0001580345,TriplePoint Venture Growth BDC Corp.,TPVG,463082016
0001970622,Inflection Point Acquisition Corp. II,IPXX,981720278
0000746838,UNISYS CORP,UIS,380387840
0001493761,Turtle Beach Corp,HEAR,272767540
0001125345,MACROGENICS INC,MGNX,000000000
0001754226,"Orange County Bancorp, Inc. /DE/",OBT,261135778
0000713425,AMERICAN SOFTWARE INC,AMSWA,581098795
0001717307,Industrial Logistics Properties Trust,ILPT,822809631
0001021917,"Awaysis Capital, Inc.",AWCA,270514566
0000832428,E.W. SCRIPPS Co,SSP,311223339
0001832511,P3 Health Partners Inc.,PIII,852992794
0001429764,Blink Charging Co.,BLNK,030608147
0001808220,"GoHealth, Inc.",GOCO,000000000
0000897448,AMARIN CORP PLC\UK,AMRN,000000000
0001681206,"NI Holdings, Inc.",NODK,812683619
0001530249,"FS Bancorp, Inc.",FSBW,454585178
0000791908,XOMA Corp,XOMA,522154066
0000810958,CITIZENS & NORTHERN CORP,CZNC,232451943
0000846475,ZYNEX INC,ZYXI,870403828
0001593899,"Atea Pharmaceuticals, Inc.",AVIR,460574869
0001127537,Pulmonx Corp,LUNG,000000000
0001857853,"Traeger, Inc.",COOK,822739741
0001766368,"Mayville Engineering Company, Inc.",MEC,390944729
0001678660,Prelude Therapeutics Inc,PRLD,811384762
0001562463,First Internet Bancorp,INBK,203489991
0001355096,"Qurate Retail, Inc.",QRTEA,841288730
0000064472,GENCOR INDUSTRIES INC,GENC,590933147
0001481792,"Quad/Graphics, Inc.",QUAD,391152983
0001116463,ORASURE TECHNOLOGIES INC,OSUR,364370966
0001277902,MVB FINANCIAL CORP,MVBF,200034461
0001434728,"Global Water Resources, Inc.",GWRS,900632193
0001788028,"Jasper Therapeutics, Inc.",JSPR,842984849
0001382101,"SUTRO BIOPHARMA, INC.",STRO,452441988
0001377936,SARATOGA INVESTMENT CORP.,SAR,204876925
0001621227,Adaptimmune Therapeutics PLC,ADAP,000000000
0001098151,FIDELITY D & D BANCORP INC,FDBC,233017653
0000765207,"First Bancorp, Inc /ME/",FNLC,010404322
0001177648,ENANTA PHARMACEUTICALS INC,ENTA,000000000
0000106532,WEYCO GROUP INC,WEYS,390702200
0001276531,"SCIENTIFIC ENERGY, INC",SCGY,870680657
0000072162,NL INDUSTRIES INC,NL,135267260
0001661460,"Poseida Therapeutics, Inc.",PSTX,472846548
0001552800,"TILE SHOP HOLDINGS, INC.",TTSH,455538095
0001821393,"Aaron's Company, Inc.",AAN,000000000
0001481646,"Accolade, Inc.",ACCD,432117836
0001041514,LESAKA TECHNOLOGIES INC,LSAK,980171860
0001533924,Amplify Energy Corp.,AMPY,821326219
0001970509,Haymaker Acquisition Corp. 4,HYAC,000000000
0000788965,HALLADOR ENERGY CO,HNRG,841014610
0000945983,"Climb Global Solutions, Inc.",CLMB,133136104
0001505952,"DOMO, INC.",DOMO,273687433
0001830188,"United Homes Group, Inc.",UHG,853460766
0000320121,TELOS CORP,TLS,520880974
0001766478,"Angel Oak Mortgage REIT, Inc.",AOMR,371892154
0001735438,MeiraGTx Holdings plc,MGTX,000000000
0001832483,Serve Robotics Inc. /DE/,SERV,853844872
0001498710,"Spirit Airlines, Inc.",SAVE,381747023
0001660334,Verrica Pharmaceuticals Inc.,VRCA,463137900
0001819404,Nerdy Inc.,NRDY,981499860
0001519401,Regional Management Corp.,RM,570847115
0001867949,"Chicago Atlantic Real Estate Finance, Inc.",REFI,863125132
0001027838,TACTILE SYSTEMS TECHNOLOGY INC,TCMD,000000000
0001285819,OMEROS CORP,OMER,911663741
0001436126,"Mistras Group, Inc.",MG,223341267
0001831359,Jaws Mustang Acquisition Corp,JWSM,000000000
0001835378,Innovid Corp.,CTV,000000000
0001581091,"RE/MAX Holdings, Inc.",RMAX,800937145
0001901637,"USCB FINANCIAL HOLDINGS, INC.",USCB,874070846
0000275053,NATURES SUNSHINE PRODUCTS INC,NATR,870327982
0001680379,"Sterling Bancorp, Inc.",SBT,382424834
0000866273,MATRIX SERVICE CO,MTRX,731352174
0001273441,GRAN TIERRA ENERGY INC.,GTE,000000000
0001620459,"James River Group Holdings, Ltd.",JRVR,980585280
0000069733,"NATHANS FAMOUS, INC.",NATH,113166443
0001437925,"Golden Matrix Group, Inc.",GMGI,461814729
0001725160,"Zentalis Pharmaceuticals, Inc.",ZNTL,823607803
0001570132,"ANVI GLOBAL HOLDINGS, INC.",ANVI,331226144
0001398733,"Aquestive Therapeutics, Inc.",AQST,208623253
0001574085,Braemar Hotels & Resorts Inc.,BHR,462488594
0001275187,ANGIODYNAMICS INC,ANGO,113146460
0000948320,"LifeMD, Inc.",LFMD,760238453
0001517022,"Akebia Therapeutics, Inc.",AKBA,208756903
0001090009,SOUTHERN FIRST BANCSHARES INC,SFST,582459561
0001267602,ALIMERA SCIENCES INC,ALIM,200028718
0001823878,"PLAYSTUDIOS, Inc.",MYPS,981606155
0001121484,"OIL STATES INTERNATIONAL, INC",OIS,760476605
0001793229,MultiPlan Corp,MPLN,843536151
0001858848,"Tenaya Therapeutics, Inc.",TNYA,813789973
0001605888,ATLANTIC INTERNATIONAL CORP.,ATLN,465319744
0001496443,"Paysign, Inc.",PAYS,954550154
0000879911,"APPLIED ENERGETICS, INC.",AERG,770262908
0001769663,"Pioneer Bancorp, Inc./MD",PBFS,834274253
0001729149,"VIEMED HEALTHCARE, INC.",VMD,000000000
