CIK,Name,Supplier Financing Program,Text,Table
0000825542,SCOTTS MIRACLE-GRO CO,1,"Supplier Finance ProgramThe Company has an agreement to provide a supplier finance program which facilitates participating suppliers’ ability to finance payment obligations of the Company with a designated third-party financial institution.  Participating suppliers may, at their sole discretion, elect to finance payment obligations of the Company prior to their scheduled due dates at a discounted price to the participating financial institution.  The Company’s obligations to its suppliers, including amounts due and scheduled payment dates, are not impacted by suppliers’ decisions to finance amounts under this arrangement.  The payment terms that the Company negotiates with its suppliers are consistent, regardless of whether a supplier participates in the program.  The Company’s current payment terms with a majority of its suppliers generally range from 30 to 60 days, which is deemed to be commercially reasonable.",
0001104485,"NORTHERN OIL & GAS, INC.",0,,
0001326110,"ImmunityBio, Inc.",0,,
0001530721,Capri Holdings Ltd,0,,
0000913142,BELDEN INC.,0,,
0001587732,"ONE Gas, Inc.",0,,
0001070412,CNX Resources Corp,0,,
0000029002,DIODES INC /DEL/,0,,
0001381668,TFS Financial CORP,0,,
0001590717,"CareTrust REIT, Inc.",0,,
0001492298,"Sabra Health Care REIT, Inc.",0,,
0001126956,SPIRE INC,0,,
0001126956,SPIRE INC,0,,
0001902733,"nCino, Inc.",0,,
0001760965,"Kontoor Brands, Inc.",0,,
0001585364,PERRIGO Co plc,0,,
0001840776,"Hagerty, Inc.",0,,
0001840776,"Hagerty, Inc.",0,,
0001469367,Sunrun Inc.,0,,
0000874238,"STERLING INFRASTRUCTURE, INC.",0,,
0001610250,"Boot Barn Holdings, Inc.",0,,
0001822479,Sotera Health Co,0,,
0000832988,SIGNET JEWELERS LTD,0,,
0001000753,"INSPERITY, INC.",0,,
0000025232,COUSINS PROPERTIES INC,0,,
0001699136,"Cactus, Inc.",0,,
0001600438,GMS Inc.,0,,
0001012019,RUSH ENTERPRISES INC \TX\,0,,
0001012019,RUSH ENTERPRISES INC \TX\,0,,
0001949543,Sitio Royalties Corp.,0,,
0000912242,MACERICH CO,0,,
0001568651,"Oscar Health, Inc.",0,,
0000723612,"AVIS BUDGET GROUP, INC.",0,,
0000046765,"Helmerich & Payne, Inc.",0,,
0001835681,"POWERSCHOOL HOLDINGS, INC.",0,,
0001977303,Arcadium Lithium plc,0,,
0001977303,Arcadium Lithium plc,0,,
0000066756,ALLETE INC,0,,
0001651311,Merus N.V.,0,,
0001561894,"HA Sustainable Infrastructure Capital, Inc.",0,,
0000056679,KORN FERRY,0,,
0000719413,HECLA MINING CO/DE/,0,,
0000719413,HECLA MINING CO/DE/,0,,
0001038074,SILICON LABORATORIES INC.,0,,
0000700564,FULTON FINANCIAL CORP,0,,
0000700564,FULTON FINANCIAL CORP,0,,
0001418121,"Apple Hospitality REIT, Inc.",0,,
0000711377,NEOGEN CORP,0,,
0000883948,Atlantic Union Bankshares Corp,0,,
0000883948,Atlantic Union Bankshares Corp,0,,
0000745308,ST JOE Co,0,,
0001633978,Lumentum Holdings Inc.,0,,
0001497770,"Walker & Dunlop, Inc.",0,,
0001780312,"AST SpaceMobile, Inc.",0,,
0001780312,"AST SpaceMobile, Inc.",0,,
0000817720,SYNAPTICS Inc,0,,
0001057706,FIRST BANCORP /PR/,0,,
0000050725,GRIFFON CORP,0,,
0000072333,NORDSTROM INC,0,,
0001108426,TXNM ENERGY INC,0,,
0001088856,CORCEPT THERAPEUTICS INC,0,,
0001676725,"IDEAYA Biosciences, Inc.",0,,
0001638833,"Surgery Partners, Inc.",0,,
0001627223,Chemours Co,0,,
0000857855,UNITED COMMUNITY BANKS INC,0,,
0000857855,UNITED COMMUNITY BANKS INC,0,,
0001810546,"Eastern Bankshares, Inc.",0,,
0001620533,Shake Shack Inc.,0,,
0000879407,"ARROWHEAD PHARMACEUTICALS, INC.",0,,
0001164863,Enpro Inc.,0,,
0000007789,ASSOCIATED BANC-CORP,0,,
0000007789,ASSOCIATED BANC-CORP,0,,
0000007789,ASSOCIATED BANC-CORP,0,,
0000007789,ASSOCIATED BANC-CORP,0,,
0001451809,SITIME Corp,0,,
0001981792,Howard Hughes Holdings Inc.,0,,
0001577526,"C3.ai, Inc.",0,,
0001158449,ADVANCE AUTO PARTS INC,1,,"[['', 'December 30, 2023'], ['Confirmed obligations outstanding at the beginning of the year', '$', '3,100,172', ''], ['Invoices confirmed during the year', '3,430,710', ''], ['Confirmed invoices paid during the year', '(3,169,633)', ''], ['Confirmed obligations outstanding at the end of the year', '$', '3,361,249', '']]"
0001588978,PROCEPT BioRobotics Corp,0,,
0001691303,"WARRIOR MET COAL, INC.",0,,
0000025445,"Crane NXT, Co.",0,,
0000717954,UNIFIRST CORP,0,,
0001295947,Prestige Consumer Healthcare Inc.,0,,
0001688568,DXC Technology Co,0,,
0001819928,"DoubleVerify Holdings, Inc.",0,,
0000760498,BANCFIRST CORP /OK/,0,,
0000760498,BANCFIRST CORP /OK/,0,,
0001929561,"RXO, Inc.",0,,
0001361658,Travel & Leisure Co.,0,,
0001564902,United Parks & Resorts Inc.,0,,
0000104889,Graham Holdings Co,1,,"[['(in thousands)', '2023'], ['Obligations outstanding at the beginning of the year', '$', '69,190', ''], ['Additions', '646,083', ''], ['Settlements', '(586,344)', ''], ['Obligations outstanding at the end of the year', '$', '128,929', '']]"
0001694028,Liberty Energy Inc.,0,,
0000310142,SENSIENT TECHNOLOGIES CORP,0,,
0001424182,"Broadstone Net Lease, Inc.",0,,
0001677576,INNOVATIVE INDUSTRIAL PROPERTIES INC,0,,
0001677576,INNOVATIVE INDUSTRIAL PROPERTIES INC,0,,
0000828944,WSFS FINANCIAL CORP,0,,
0001603756,"Axonics, Inc.",0,,
0001570827,"Victory Capital Holdings, Inc.",0,,
0000793733,SKYWEST INC,0,,
0000030697,Wendy's Co,0,,
0001389050,"Archrock, Inc.",0,,
0001280784,"Hercules Capital, Inc.",0,,
0001280784,"Hercules Capital, Inc.",0,,
0000042582,GOODYEAR TIRE & RUBBER CO /OH/,0,,
0000105132,WD 40 CO,0,,
0001459200,"Alarm.com Holdings, Inc.",0,,
0000871763,ManpowerGroup Inc.,0,,
0000771497,ABM INDUSTRIES INC /DE/,0,,
0001061630,"BLACKSTONE MORTGAGE TRUST, INC.",0,,
0001045450,EPR PROPERTIES,0,,
0001045450,EPR PROPERTIES,0,,
0001045450,EPR PROPERTIES,0,,
0001045450,EPR PROPERTIES,0,,
0001664703,Bloom Energy Corp,0,,
0001714899,Denali Therapeutics Inc.,0,,
0001337619,"ENVESTNET, INC.",0,,
0001581280,Twist Bioscience Corp,0,,
0001786205,"Arcellx, Inc.",0,,
0001418819,Iridium Communications Inc.,0,,
0000860413,FIRST INTERSTATE BANCSYSTEM INC,0,,
0000884713,Primo Water Corp /CN/,0,,
0001702744,Simply Good Foods Co,0,,
0001841804,"INSTRUCTURE HOLDINGS, INC.",0,,
0000278166,CAVCO INDUSTRIES INC.,0,,
0000746598,BRADY CORP,0,,
0001069258,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",0,,
0001718227,"Construction Partners, Inc.",0,,
0001167419,"Riot Platforms, Inc.",0,,
0001224608,"CNO Financial Group, Inc.",0,,
0001224608,"CNO Financial Group, Inc.",0,,
0001373670,"Green Brick Partners, Inc.",0,,
0001373670,"Green Brick Partners, Inc.",0,,
0001288847,"Five9, Inc.",0,,
0001529274,"ALKAMI TECHNOLOGY, INC.",0,,
0000103730,VISHAY INTERTECHNOLOGY INC,0,,
0001477720,"Asana, Inc.",0,,
0001935979,Biohaven Ltd.,0,,
0000949870,BOSTON BEER CO INC,0,,
0000785956,J&J SNACK FOODS CORP,0,,
0001433660,John Bean Technologies CORP,0,,
0001086600,ALLIANCE RESOURCE PARTNERS LP,0,,
0001338749,POTLATCHDELTIC CORP,0,,
0000785786,PLEXUS CORP,0,,
0000081362,QUAKER CHEMICAL CORP,0,,
0001054905,INNOSPEC INC.,0,,
0000723188,"COMMUNITY FINANCIAL SYSTEM, INC.",0,,
0000913241,"STEVEN MADDEN, LTD.",0,,
0001621434,"Black Stone Minerals, L.P.",0,,
0000894315,SITE Centers Corp.,0,,
0000894315,SITE Centers Corp.,0,,
0001048268,"IES Holdings, Inc.",0,,
0001582313,Xenon Pharmaceuticals Inc.,0,,
0001809519,"GoodRx Holdings, Inc.",0,,
0001820872,"Global Business Travel Group, Inc.",0,,
0000877860,NATIONAL HEALTH INVESTORS INC,0,,
0001158324,"COGENT COMMUNICATIONS HOLDINGS, INC.",0,,
0001368514,"ADMA BIOLOGICS, INC.",0,,
0001531048,"Inari Medical, Inc.",0,,
0001670592,"YETI Holdings, Inc.",0,,
0001740332,"RESIDEO TECHNOLOGIES, INC.",0,,
0000064996,MERCURY GENERAL CORP,0,,
0001993004,"NorthWestern Energy Group, Inc.",0,,
0001541401,"Empire State Realty Trust, Inc.",0,,
0000036377,"FIRST HAWAIIAN, INC.",0,,
0001350593,"Mueller Water Products, Inc.",0,,
0000896262,AMEDISYS INC,0,,
0000899715,TANGER INC.,0,,
0000016160,CAL-MAINE FOODS INC,0,,
0000866706,ESCO TECHNOLOGIES INC,0,,
0001417398,"Hillenbrand, Inc.",0,,
0001617406,Park Hotels & Resorts Inc.,0,,
0001576940,"Century Communities, Inc.",0,,
0000861842,CATHAY GENERAL BANCORP,0,,
0001077428,TEXAS CAPITAL BANCSHARES INC/TX,0,,
0001077428,TEXAS CAPITAL BANCSHARES INC/TX,0,,
0000933974,"Azenta, Inc.",0,,
0001388658,"iRhythm Technologies, Inc.",0,,
0000860546,COPT DEFENSE PROPERTIES,0,,
0001001316,"TG THERAPEUTICS, INC.",0,,
0000816761,TERADATA CORP /DE/,0,,
0001405495,"InterDigital, Inc.",0,,
0001984060,Atlas Energy Solutions Inc.,0,,
0000868780,"Dorman Products, Inc.",0,,
0001637873,ACV Auctions Inc.,0,,
0001547903,"NMI Holdings, Inc.",0,,
0000921082,"HIGHWOODS PROPERTIES, INC.",0,,
0000043920,"GREIF, INC",0,,
0000043920,"GREIF, INC",0,,
0000023194,COMSTOCK RESOURCES INC,0,,
0000883984,ICU MEDICAL INC/DE,0,,
0000088121,SEABOARD CORP /DE/,0,,
0001157408,"Stride, Inc.",0,,
0001524358,MARRIOTT VACATIONS WORLDWIDE Corp,0,,
0000910108,LXP Industrial Trust,0,,
0000910108,LXP Industrial Trust,0,,
0001364250,Douglas Emmett Inc,0,,
0001178879,"AMICUS THERAPEUTICS, INC.",0,,
0001628369,Cushman & Wakefield plc,0,,
0001070494,ACADIA PHARMACEUTICALS INC,0,,
0001161728,MGE ENERGY INC,0,,
0001384905,"RingCentral, Inc.",1,Supplier Financing ArrangementsThe Company has established financing arrangements with certain third-party financial institutions and participating suppliers to be repaid over different terms ranging up to five years. Some of these financing arrangements are collateralized against property and equipment.,
0001649904,"RHYTHM PHARMACEUTICALS, INC.",0,,
0001856314,"Clear Secure, Inc.",0,,
0001690680,"NEWMARK GROUP, INC.",0,,
0001035201,CALIFORNIA WATER SERVICE GROUP,0,,
0001361538,Primoris Services Corp,0,,
0001685040,"Brighthouse Financial, Inc.",0,,
0001685040,"Brighthouse Financial, Inc.",0,,
0001685040,"Brighthouse Financial, Inc.",0,,
0001685040,"Brighthouse Financial, Inc.",0,,
0001685040,"Brighthouse Financial, Inc.",0,,
0001685040,"Brighthouse Financial, Inc.",0,,
0001517302,Artisan Partners Asset Management Inc.,0,,
0000805676,PARK NATIONAL CORP /OH/,0,,
0001056903,AMERICAN STATES WATER CO,0,,
0001639691,LivaNova PLC,0,,
0001553079,"Empire State Realty OP, L.P.",0,,
0001553079,"Empire State Realty OP, L.P.",0,,
0001553079,"Empire State Realty OP, L.P.",0,,
0001856485,Sylvamo Corp,0,,
0000861459,GRANITE CONSTRUCTION INC,0,,
0000703351,"BRINKER INTERNATIONAL, INC",0,,
0000730464,Adtalem Global Education Inc.,0,,
0001111335,VISTEON CORP,0,,
0001582961,"DigitalOcean Holdings, Inc.",0,,
0000078749,AGILYSYS INC,0,,
0001666134,"BLACKLINE, INC.",0,,
0001287865,MEDICAL PROPERTIES TRUST INC,0,,
0000104918,AVISTA CORP,0,,
0001013934,"Strategic Education, Inc.",0,,
0001056288,"FEDERATED HERMES, INC.",0,,
0001825088,"Dream Finders Homes, Inc.",0,,
0001727263,"Frontdoor, Inc.",0,,
0001276520,GENWORTH FINANCIAL INC,0,,
0001868941,"Fluence Energy, Inc.",0,,
0001831097,"agilon health, inc.",0,,
0001828016,Playtika Holding Corp.,0,,
0000936528,WAFD INC,0,,
0000936528,WAFD INC,0,,
0001710366,CONSOL Energy Inc.,0,,
0000874499,GULFPORT ENERGY CORP,0,,
0001477815,"Sweetgreen, Inc.",0,,
0001821586,MoonLake Immunotherapeutics,0,,
0000891014,MINERALS TECHNOLOGIES INC,0,,
0001438133,TANDEM DIABETES CARE INC,0,,
0000837465,Topgolf Callaway Brands Corp.,0,,
0000819793,ALBANY INTERNATIONAL CORP /DE/,0,,
0000921738,"PENN Entertainment, Inc.",0,,
0001679049,"International Seaways, Inc.",0,,
0001504008,"BankUnited, Inc.",0,,
0001336917,"Under Armour, Inc.",0,,
0001336917,"Under Armour, Inc.",0,,
0001974640,"Apogee Therapeutics, Inc.",0,,
0001679363,"Morphic Holding, Inc.",0,,
0000885590,Bausch Health Companies Inc.,0,,
0000763744,LCI INDUSTRIES,0,,
0001757073,Envista Holdings Corp,0,,
0000752714,MCGRATH RENTCORP,0,,
0000940942,"Hub Group, Inc.",0,,
0001064728,PEABODY ENERGY CORP,0,,
0001439222,"AGIOS PHARMACEUTICALS, INC.",0,,
0000354647,CVB FINANCIAL CORP,0,,
0001795139,Green Thumb Industries Inc.,0,,
0001575828,EXPRO GROUP HOLDINGS N.V.,0,,
0001781755,"Baldwin Insurance Group, Inc.",0,,
0000056978,KULICKE & SOFFA INDUSTRIES INC,0,,
0000894405,ARCBEST CORP /DE/,0,,
0000076605,PATRICK INDUSTRIES INC,0,,
0001773427,"SpringWorks Therapeutics, Inc.",0,,
0000046195,BANK OF HAWAII CORP,0,,
0000046195,BANK OF HAWAII CORP,0,,
0000046195,BANK OF HAWAII CORP,0,,
0001028918,PACIFIC PREMIER BANCORP INC,0,,
0000886744,GERON CORP,0,,
0000886744,GERON CORP,0,,
0001522540,"Marqeta, Inc.",0,,
0001494259,"CarGurus, Inc.",0,,
0000090498,SIMMONS FIRST NATIONAL CORP,0,,
0001834622,"Hayward Holdings, Inc.",0,,
0001565687,"Intapp, Inc.",0,,
0001362004,"ICF International, Inc.",0,,
0001522727,"USA Compression Partners, LP",0,,
0001041803,PRICESMART INC,0,,
0001385280,"Cinemark Holdings, Inc.",0,,
0001958140,"Atlanta Braves Holdings, Inc.",0,,
0001958140,"Atlanta Braves Holdings, Inc.",0,,
0001958140,"Atlanta Braves Holdings, Inc.",0,,
0000039899,TEGNA INC,0,,
0001037676,"ARCH RESOURCES, INC.",0,,
0001819994,"Rocket Lab USA, Inc.",0,,
0001828318,Enovix Corp,0,,
0000099780,TRINITY INDUSTRIES INC,1,,"[['', 'Year Ended', '', ''], ['', 'December 31, 2023', '', '', '', ''], ['', '(in millions)', '', '', '', ''], ['Confirmed obligations outstanding at December 31, 2022', '$', '22.8', '', '', '', '', ''], ['Invoices confirmed', '91.3', '', '', '', '', ''], ['Confirmed invoices paid', '(95.8)', '', '', '', '', ''], ['Confirmed obligations outstanding at December 31, 2023', '$', '18.3', '', '', '', '', '']]"
0001551306,"Progyny, Inc.",0,,
0001858257,"AvidXchange Holdings, Inc.",0,,
0000073756,OCEANEERING INTERNATIONAL INC,0,,
0001692787,Kinetik Holdings Inc.,0,,
0000019745,CHESAPEAKE UTILITIES CORP,0,,
0001782170,"Remitly Global, Inc.",0,,
0001815442,"Kymera Therapeutics, Inc.",0,,
0000776901,INDEPENDENT BANK CORP,0,,
0001295401,"Bancorp, Inc.",0,,
0001679688,"DigitalBridge Group, Inc.",0,,
0001679688,"DigitalBridge Group, Inc.",0,,
0001679688,"DigitalBridge Group, Inc.",0,,
0001679688,"DigitalBridge Group, Inc.",0,,
0000814453,NEWELL BRANDS INC.,1,"Supplier Finance Program ObligationsThe Company has worked with its suppliers of goods and services over the past several years to revisit terms and conditions, including the extension of payment terms. Additionally, a global financial institution offers a voluntary supply chain finance program (the “SCF Program”) which enables suppliers, at their sole discretion, to sell their receivables from the Company to the financial institution on a non-recourse basis.The Company and its suppliers agree on contractual terms for the goods and services procured, including prices, quantities and payment terms, regardless of whether the supplier elects to participate in the SCF Program. Payments terms average approximately 126 days. The suppliers sell goods or services, as applicable, to the Company and issue the associated invoices to the Company based on the agreed-upon contractual terms. Suppliers that participate in the SCF Program, at their sole discretion, determine which invoices, if any, they want to sell to the financial institution. The suppliers’ voluntary inclusion of invoices in the SCF Program does not change the Company’s existing contractual terms with its suppliers. The Company does not provide any guarantees under the SCF Program, nor does it have any economic interest in a supplier’s decision to participate in the SCF Program as of December 31, 2023.",
0000814453,NEWELL BRANDS INC.,1,,"[['Balance at December 31, 2022', '$', '100', ''], ['Invoices posted', '336', ''], ['Invoices paid', '(340)', ''], ['', ''], ['Balance at December 31, 2023', '$', '96', '']]"
0001085869,PERFICIENT INC,0,,
0000895419,"WOLFSPEED, INC.",0,,
0001834488,"N-able, Inc.",0,,
0001603145,"NEXTERA ENERGY PARTNERS, LP",0,,
0000913760,StoneX Group Inc.,0,,
0000107140,"JOHN WILEY & SONS, INC.",0,,
0000107140,"JOHN WILEY & SONS, INC.",0,,
0001509991,Kosmos Energy Ltd.,0,,
0001576427,Criteo S.A.,0,,
0001827090,"Certara, Inc.",0,,
0001039065,OSI SYSTEMS INC,0,,
0001441683,APPIAN CORP,0,,
0001809987,"Mirion Technologies, Inc.",0,,
0000215466,"Coeur Mining, Inc.",0,,
0001591587,"AssetMark Financial Holdings, Inc.",0,,
0000887359,Vericel Corp,0,,
0001101215,"BREAD FINANCIAL HOLDINGS, INC.",0,,
0000899923,MYRIAD GENETICS INC,0,,
0001569345,"Sprinklr, Inc.",0,,
0001070081,"PTC THERAPEUTICS, INC.",0,,
0001921963,Atmus Filtration Technologies Inc.,0,,
0000708955,FIRST FINANCIAL BANCORP /OH/,0,,
0001579877,OUTFRONT Media Inc.,0,,
0000914156,UFP TECHNOLOGIES INC,0,,
0001526520,"TripAdvisor, Inc.",0,,
0001345016,YELP INC,0,,
0001611547,Urban Edge Properties,0,,
0000744218,"Celldex Therapeutics, Inc.",0,,
0001652130,"Intellia Therapeutics, Inc.",0,,
0001726978,"Goosehead Insurance, Inc.",0,,
0001841156,"Paymentus Holdings, Inc.",0,,
0000108516,"WORTHINGTON ENTERPRISES, INC.",0,,
0001560327,"Rapid7, Inc.",0,,
0001420800,Enovis CORP,0,,
0000008947,AZZ INC,0,,
0001534675,Tecnoglass Inc.,1,,"[['Confirmed obligations outstanding at the beginning of the year', '', '$', '9,290', ''], ['Invoices confirmed during the year', '', '', '48,873', ''], ['Confirmed invoices paid during the year', '', '', '(55,441', ')'], ['Confirmed obligations outstanding at the end of the year', '', '$', '2,722', '']]"
